#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double Eabs
#column double Labs
#column double p_X
#column double p_Y
#column double p_Z
1,0.660809,0,0,1
0.366709,0.406974,-0.67912,-0.254993,0.688313
1,0.831984,0,0,1
1,0.791692,0,0,1
0.388974,0.34239,-0.415222,-0.322483,0.850644
0.127551,0.0723112,0.206662,0.376075,0.903249
0,0,0,0,1
0.241141,0.13014,0.206722,-0.502576,0.839454
1,0.787208,0,0,1
0.161012,0.0591037,0.354276,0.171682,0.919246
0.748185,0.633555,0.532374,-0.631566,-0.56365
0.796964,0.646683,-0.89232,-0.133013,-0.431362
0,0,0,0,1
0.743245,0.80003,-0.879621,-0.432793,-0.197376
1,1.02789,0,0,1
1,0.747657,0,0,1
0.826589,0.939312,0.737176,-0.366404,-0.567732
1,1.01636,0,0,1
0.382254,0.419707,-0.725083,-0.0862127,0.683243
1,0.593924,0,0,1
0.286259,0.197473,-0.569656,-0.218433,0.792326
1,0.8754,0,0,1
0.22505,0.143512,0.441888,-0.267802,0.856164
0.58424,0.760758,-0.964005,-0.192196,0.183727
0.759875,0.784349,-0.648782,-0.619065,-0.442538
0.270054,0.261011,-0.558497,-0.19626,0.805955
0.301546,0.226412,0.521775,0.303333,0.797333
1,0.701967,0,0,1
0.118418,0.0613208,-0.278648,0.190897,0.94123
0,0,0,0,1
1,0.850757,0,0,1
1,1.23686,0,0,1
1,1.01684,0,0,1
1,0.833305,0,0,1
0.0496185,0.0127996,0.203079,0.115354,0.972344
0.851964,1.23229,-0.0457892,0.26693,-0.962627
1,0.916736,0,0,1
0.477873,0.472729,-0.514616,-0.355998,0.780023
0.769527,0.846257,-0.709555,-0.217555,0.670226
1,1.24551,0,0,1
1,0.914702,0,0,1
1,1.08729,0,0,1
1,0.878689,0,0,1
0.6086,0.509147,-0.0157548,0.977964,-0.208177
1,0.876921,0,0,1
1,0.915682,0,0,1
0.754751,0.775145,-0.83938,0.255667,-0.479662
0.373283,0.33244,-0.304671,0.657538,0.689071
1,0.88792,0,0,1
1,0.712334,0,0,1
1,0.667365,0,0,1
1,0.81713,0,0,1
1,0.540325,0,0,1
0.0474825,0.00837856,-0.20601,-0.185385,0.960829
0,0,0,0,1
1,0.750732,0,0,1
0.751278,0.904142,0.219382,0.78185,-0.583595
1,0.676396,0,0,1
0.681289,0.586106,0.112378,0.970422,0.213665
0.684376,0.601813,0.366923,-0.842439,-0.394543
1,0.891746,0,0,1
0,0,0,0,1
1,1.27535,0,0,1
0.738651,0.459077,0.556336,0.540118,-0.631477
0,0,0,0,1
0.582775,0.589156,-0.242556,-0.955575,0.167463
0.808704,0.805452,0.514053,-0.372066,-0.772863
0.359785,0.252729,-0.583819,0.403549,0.704488
1,0.97012,0,0,1
0,0,0,0,1
0.677284,0.835742,-0.248421,-0.401939,0.881324
0,0,0,0,1
1,0.808602,0,0,1
0.801809,0.940372,-0.908139,-0.415256,-0.0533526
0.104131,0.0454898,-0.0181219,-0.327155,0.944797
1,0.99128,0,0,1
0,0,0,0,1
0,0,0,0,1
0.747886,0.89768,-0.695088,-0.496461,-0.51998
0.47054,0.5079,0.28477,-0.792764,0.538917
0.533917,0.548443,0.169043,-0.935064,0.311576
1,0.719727,0,0,1
1,1.30373,0,0,1
0.431092,0.375372,-0.664514,-0.427929,0.612616
0.553883,0.437298,0.444947,0.870481,0.21044
0.539247,0.641808,-0.902202,-0.0836206,0.42313
1,1.00898,0,0,1
0.763851,0.59935,0.444167,-0.30003,0.844214
0.808878,0.504804,0.569164,0.125501,-0.81259
1,0.897832,0,0,1
0.20038,0.164157,0.424479,-0.238873,0.87336
1,0.892323,0,0,1
0.80809,0.793195,-0.117537,0.848461,-0.516042
0.873652,0.95733,-0.573017,0.0693824,-0.816601
1,0.989921,0,0,1
0.348319,0.261459,0.562981,0.46221,0.685138
1,0.9845,0,0,1
0,0,0,0,1
0.115411,0.0497867,-0.0866688,-0.33894,0.936808
1,0.806932,0,0,1
1,1.29241,0,0,1
0.678915,0.454646,0.772503,0.0312625,0.634241
0.768174,0.906976,-0.724183,0.118305,-0.679384
1,0.968959,0,0,1
1,1.10566,0,0,1
1,1.07188,0,0,1
1,0.817706,0,0,1
0.486828,0.247256,-0.752419,-0.402001,0.521786
0.660848,0.779724,0.545548,-0.642769,0.537797
0.787299,1.14461,0.133197,-0.460058,-0.877841
1,0.993629,0,0,1
1,0.969431,0,0,1
0.481322,0.5798,0.621789,0.547381,0.560135
0.333102,0.244604,-0.0720453,0.141573,0.987303
0.749515,1.05405,-0.217077,-0.756143,-0.617353
1,0.592987,0,0,1
0.743536,0.766134,0.742589,-0.291038,-0.603207
1,0.693193,0,0,1
1,1.08617,0,0,1
0.69708,0.580554,0.946899,-0.231274,-0.223372
1,0.894331,0,0,1
0.718728,0.896662,-0.92283,-0.25587,-0.28795
1,0.997918,0,0,1
0,0,0,0,1
1,1.04421,0,0,1
0.715968,0.714854,-0.773952,-0.125421,-0.620699
0.488814,0.425984,-0.840098,0.161969,0.517688
1,0.474949,0,0,1
0.76039,0.514681,-0.659762,0.216641,0.71957
0.651204,0.734554,0.11186,0.974372,0.195158
1,0.945394,0,0,1
1,0.532952,0,0,1
0.696721,0.607755,-0.0952688,-0.822153,-0.561238
1,1.26132,0,0,1
1,0.975637,0,0,1
1,0.991372,0,0,1
0.440545,0.398689,0.629375,-0.484867,0.607282
1,0.975026,0,0,1
0.710035,0.799239,0.540926,0.823841,-0.169364
1,1.15147,0,0,1
1,0.928414,0,0,1
0,0,0,0,1
0.636623,0.431799,0.90284,-0.364005,0.228868
1,0.71,0,0,1
0.520129,0.502932,-0.898827,0.128881,0.418927
0.677448,0.787399,-0.258974,-0.724207,-0.639107
1,0.683613,0,0,1
0.671845,0.490797,-0.977619,-0.0444155,0.205639
0.390987,0.309169,-0.09895,-0.420494,0.901884
0.700452,0.604141,0.388118,0.765982,0.51248
0.667512,0.598152,-0.573016,0.801586,-0.170625
0.32296,0.283704,-0.512737,0.413877,0.752201
1,0.963761,0,0,1
1,0.928883,0,0,1
1,1.12054,0,0,1
0.514893,0.486518,-0.631193,-0.627176,0.45634
1,0.969309,0,0,1
0.347056,0.205804,0.59094,0.358174,0.722843
0.322984,0.302129,-0.635981,-0.145792,0.757808
1,0.818758,0,0,1
1,0.794942,0,0,1
1,0.884612,0,0,1
0.123148,0.0636744,-0.0610447,0.368872,0.927473
0.808838,0.685049,0.0747563,0.579638,-0.811438
0.725507,0.900627,-0.144388,0.331517,0.932335
0.45533,0.444938,0.171427,-0.926989,0.333624
0.82142,0.818671,0.742706,0.497243,-0.448483
0.743832,0.626697,0.802837,-0.36798,-0.469087
0.88591,1.03425,-0.635304,-0.413404,-0.652293
0.658931,0.644813,-0.689825,-0.483659,-0.538717
1,1.13761,0,0,1
0.717556,0.627472,-0.338957,-0.793383,0.50562
0.374221,0.389698,0.495028,0.542147,0.678988
1,0.880759,0,0,1
1,0.863549,0,0,1
0.572656,0.764007,0.170767,0.947959,0.268723
0.529329,0.417297,0.699136,0.05599,0.712793
1,1.05584,0,0,1
1,1.05847,0,0,1
0.795867,1.01828,-0.0693662,-0.955825,0.285635
1,1.01967,0,0,1
0.479718,0.636888,0.0324211,0.8337,0.551266
0,0,0,0,1
1,0.820151,0,0,1
